year,quarter,level,country_code,country_name,region_code,region_name,gender,age,population,NEET,conf_interval_plus_minus_NEET,percent_NEET,percent_conf_interval_plus_minus_NEET,NET,conf_interval_plus_minus_NET,percent_NET,percent_conf_interval_plus_minus_NET,NET_employment_rate,ILO_unemployed_less_6months,conf_interval_plus_minus_ILO_unemployed_less_6months,ILO_unemployed_more_6months,conf_interval_plus_minus_ILO_unemployed_more_6months,inactive_wants_a_job,conf_interval_plus_minus_inactive_wants_a_job,inactive_does_not_want_a_job,conf_interval_plus_minus_inactive_does_not_want_a_job,reason_inactive_looking_after_family_or_home,conf_interval_plus_minus_reason_inactive_looking_after_family_or_home,reason_inactive_long-term_or_temporary_sick,conf_interval_plus_minus_reason_inactive_long-term_or_temporary sick,reason_inactive_other,conf_interval_plus_minus_reason_inactive_other,percent_ILO_unemployed_less_6months,percent_conf_interval_plus_minus_ILO_unemployed_less_6months,percent_ILO_unemployed_more_6months,percent_conf_interval_plus_minus_ILO_unemployed_more_6months,percent_inactive_wants_a_job,percent_conf_interval_plus_minus_inactive_wants_a_job,percent_inactive_does_not_want_a_job,percent_conf_interval_plus_minus_inactive_does_not_want_a_job,percent_reason_inactive_looking_after_family_or_home,percent_conf_interval_plus_minus_reason_inactive_looking_after_family_or_home,percent_reason_inactive_long-term_temporary_sick,percent_conf_interval_plus_minus_reason_inactive_long-term_temporary_sick,percent_reason_inactive_other,percent_conf_interval_plus_minus_reason_inactive_other,
2013,3,National,E92000001 ,England,,,All,19,648994,114519,17351,17.6,2.7,279520,22539,43.1,3.5,59.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,National,E92000001 ,England,,,All,20,673171,129586,18808,19.3,2.8,343605,23847,51.0,3.5,62.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,National,E92000001 ,England,,,All,21,719206,159192,20550,22.1,2.9,467402,23611,65.0,3.3,65.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,National,E92000001 ,England,,,All,22,736361,163741,20807,22.2,2.8,522078,22728,70.9,3.1,68.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,National,E92000001 ,England,,,All,23,692409,125183,18945,18.1,2.7,515391,21475,74.4,3.1,75.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,National,E92000001 ,England,,,All,24,690304,142155,19060,20.6,2.8,515188,20509,74.6,3.0,72.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,National,E92000001 ,England,,,All,16-17,1237368,124756,17065,10.1,1.4,190967,20476,15.4,1.7,34.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,National,E92000001 ,England,,,Male,16-17,637878,75784,12995,11.9,2.0,110407,15195,17.3,2.4,31.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,National,E92000001 ,England,,,Female,16-17,599490,48973,10961,8.2,1.8,80561,13650,13.4,2.3,39.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,National,E92000001 ,England,,,All,16-18,1884096,229981,23188,12.2,1.2,411918,29276,21.9,1.6,44.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,National,E92000001 ,England,,,Male ,16-18,968896,133526,17451,13.8,1.8,224787,21370,23.2,2.2,40.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,National,E92000001 ,England,,,Female,16-18,915200,96456,15212,10.5,1.7,187131,19981,20.4,2.2,48.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,National,E92000001 ,England,,,All,16-24,6044541,1064357,52138,17.6,0.9,3055102,68437,50.5,1.1,65.2,290990,29302,276141,28581,214688,25335,282538,28894,218910,25574,100286,17485,178030,23143,27.3,2.4,25.9,2.4,20.2,2.2,26.5,2.4,20.6,2.2,9.4,1.6,16.7,2.0,
2013,3,Regional,E92000001 ,England,E12000001,North East,All,16-24,314533,69276,12679,22.0,4.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,Regional,E92000001 ,England,E12000002,North West,All,16-24,837559,167887,20101,20.0,2.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,Regional,E92000001 ,England,E12000003,Yorkshire and the Humber,All,16-24,642362,123513,16726,19.2,2.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,Regional,E92000001 ,England,E12000004,East Midlands,All,16-24,530739,96245,15193,18.1,2.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,Regional,E92000001 ,England,E12000005,West Midlands,All,16-24,651661,131417,18553,20.2,2.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,Regional,E92000001 ,England,E12000006,East of England,All,16-24,623355,94502,14525,15.2,2.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,Regional,E92000001 ,England,E12000007,London,All,16-24,945655,146383,21416,15.5,2.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,Regional,E92000001 ,England,E12000008,South East,All,16-24,925843,137044,19308,14.8,2.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,Regional,E92000001 ,England,E12000009,South West,All,16-24,572833,98091,16304,17.1,2.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,National,E92000001 ,England,,,Male,16-24,3063136,510491,37024,16.7,1.2,1575758,49653,51.4,1.6,67.6,165775,22478,176567,23155,80182,15862,87967,16592,7151,4795,65402,14361,95595,17275,32.5,3.8,34.6,3.8,15.7,2.9,17.2,3.0,1.4,0.9,12.8,2.7,18.7,3.1,
2013,3,National,E92000001 ,England,,,Female,16-24,2981405,553867,36680,18.6,1.2,1479344,47155,49.6,1.6,62.6,125215,18918,99574,16945,134506,19575,194572,23294,211759,24226,34884,10142,82435,15464,22.6,3.1,18.0,2.9,24.3,3.2,35.1,3.6,38.2,3.6,6.3,1.8,14.9,2.7,
2013,3,National,E92000001 ,England,,,All,18-24,4807173,939601,49664,19.5,1.0,2864134,61459,59.6,1.3,67.2,250620,27840,255280,28084,190737,24447,242964,27435,215342,25906,91498,17113,126861,20075,26.7,2.6,27.2,2.6,20.3,2.4,25.9,2.6,22.9,2.5,9.7,1.7,13.5,2.0,
2013,3,Regional,E92000001 ,England,E12000001,North East,All,18-24,248319,58379,11779,23.5,4.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,Regional,E92000001 ,England,E12000002,North West,All,18-24,668483,148783,19103,22.3,2.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,Regional,E92000001 ,England,E12000003,Yorkshire and the Humber,All,18-24,519400,108869,15867,21.0,3.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,Regional,E92000001 ,England,E12000004,East Midlands,All,18-24,432311,89351,14697,20.7,3.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,Regional,E92000001 ,England,E12000005,West Midlands,All,18-24,510601,113447,17290,22.2,3.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,Regional,E92000001 ,England,E12000006,East of England,All,18-24,488452,81298,13655,16.6,2.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,Regional,E92000001 ,England,E12000007,London,All,18-24,763476,131121,20818,17.2,2.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,Regional,E92000001 ,England,E12000008,South East,All,18-24,724741,120283,18501,16.6,2.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,Regional,E92000001 ,England,E12000009,South West,All,18-24,451390,88070,15679,19.5,3.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,National,E92000001 ,England,,,Male,18-24,2425258,434707,35199,17.9,1.5,1465351,44878,60.4,1.9,70.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,National,E92000001 ,England,,,Female,18-24,2381915,504894,34970,21.2,1.5,1398783,42126,58.7,1.8,63.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,National,E92000001 ,England,,,All,19-24,4160445,834376,47261,20.1,1.1,2643184,56814,63.5,1.4,68.4,214748,26115,228377,26884,170774,23417,220477,26442,204938,25543,83793,16581,102520,18299,25.7,2.8,27.4,2.8,20.5,2.5,26.4,2.8,24.6,2.7,10.0,1.9,12.3,2.1,
2013,3,Regional,E92000001 ,England,E12000001,North East,All,19-24,220240,51991,11198,23.6,5.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,Regional,E92000001 ,England,E12000002,North West,All,19-24,574779,131492,18093,22.9,3.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,Regional,E92000001 ,England,E12000003,Yorkshire and the Humber,All,19-24,448060,94933,14914,21.2,3.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,Regional,E92000001 ,England,E12000004,East Midlands,All,19-24,366477,79197,13890,21.6,3.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,Regional,E92000001 ,England,E12000005,West Midlands,All,19-24,447152,100280,16315,22.4,3.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,Regional,E92000001 ,England,E12000006,East of England,All,19-24,412808,72734,12923,17.6,3.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,Regional,E92000001 ,England,E12000007,London,All,19-24,679417,117480,20112,17.3,3.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,Regional,E92000001 ,England,E12000008,South East,All,19-24,620956,104789,17571,16.9,2.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,Regional,E92000001 ,England,E12000009,South West,All,19-24,390556,81480,15213,20.9,3.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,National,E92000001 ,England,,,Male,19-24,2094240,376965,33283,18.0,1.6,1350971,41452,64.5,2.0,72.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,3,National,E92000001 ,England,,,Female,19-24,2066205,457411,33440,22.1,1.6,1292213,38985,62.5,1.9,64.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,National,E92000001 ,England,,,All,16,608993,30376,8642,5.0,1.4,35842,9343,5.9,1.5,15.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,National,E92000001 ,England,,,All,17,681198,55402,11797,8.1,1.7,87327,14428,12.8,2.1,36.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,National,E92000001 ,England,,,All,18,614182,88289,14512,14.4,2.4,199973,19382,32.6,3.2,55.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,National,E92000001 ,England,,,All,19,654848,99247,16053,15.2,2.5,259096,21891,39.6,3.3,61.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,National,E92000001 ,England,,,All,20,679190,122895,18326,18.1,2.7,327691,23787,48.2,3.5,62.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,National,E92000001 ,England,,,All,21,703722,139890,19462,19.9,2.8,408127,24069,58.0,3.4,65.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,National,E92000001 ,England,,,All,22,740908,139335,19463,18.8,2.6,502241,23275,67.8,3.1,72.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,National,E92000001 ,England,,,All,23,693299,141296,19500,20.4,2.8,472004,22566,68.1,3.3,70.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,National,E92000001 ,England,,,All,24,676917,113537,17279,16.8,2.6,489926,20679,72.4,3.1,76.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,National,E92000001 ,England,,,All,16-17,1290191,85778,14604,6.6,1.1,123169,17226,9.5,1.3,30.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,National,E92000001 ,England,,,Male,16-17,660863,45224,10539,6.8,1.6,60905,12073,9.2,1.8,25.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,National,E92000001 ,England,,,Female,16-17,629328,40555,10107,6.4,1.6,62265,12290,9.9,2.0,34.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,National,E92000001 ,England,,,All,16-18,1904373,174067,20671,9.1,1.1,323142,26923,17.0,1.4,46.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,National,E92000001 ,England,,,Male ,16-18,978286,93735,15165,9.6,1.6,170145,19529,17.4,2.0,44.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,National,E92000001 ,England,,,Female,16-18,926087,80333,14046,8.7,1.5,152998,18532,16.5,2.0,47.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,National,E92000001 ,England,,,All,16-24,6053257,930268,49169,15.4,0.8,2782227,67945,46.0,1.1,66.6,214905,25228,264592,27874,173359,22739,277412,28510,231797,26163,98665,17264,120309,19029,23.1,2.5,28.4,2.6,18.6,2.3,29.8,2.7,24.9,2.5,10.6,1.8,12.9,2.0,
2013,2,Regional,E92000001 ,England,E12000001,North East,All,16-24,317615,53488,11327,16.8,3.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,Regional,E92000001 ,England,E12000002,North West,All,16-24,823685,117467,17226,14.3,2.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,Regional,E92000001 ,England,E12000003,Yorkshire and the Humber,All,16-24,647137,114812,16001,17.7,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,Regional,E92000001 ,England,E12000004,East Midlands,All,16-24,541635,95037,15143,17.5,2.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,Regional,E92000001 ,England,E12000005,West Midlands,All,16-24,651691,131957,18730,20.2,2.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,Regional,E92000001 ,England,E12000006,East of England,All,16-24,613545,79040,13753,12.9,2.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,Regional,E92000001 ,England,E12000007,London,All,16-24,946489,126298,20297,13.3,2.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,Regional,E92000001 ,England,E12000008,South East,All,16-24,931294,120145,17752,12.9,1.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,Regional,E92000001 ,England,E12000009,South West,All,16-24,580166,92024,15872,15.9,2.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,National,E92000001 ,England,,,Male,16-24,3066221,414818,33991,13.5,1.1,1425834,49568,46.5,1.6,70.9,125850,19716,167618,22592,57188,13445,64162,14225,6965,4731,63918,14198,50466,12644,30.3,4.1,40.4,4.4,13.8,3.1,15.5,3.2,1.7,1.2,15.4,3.2,12.2,2.9,
2013,2,National,E92000001 ,England,,,Female,16-24,2987036,515450,35352,17.3,1.2,1356393,46581,45.4,1.6,62.0,89055,15912,96974,16581,116171,18088,213250,24089,224832,24683,34747,10032,69842,14138,17.3,2.9,18.8,3.0,22.5,3.2,41.4,3.8,43.6,3.8,6.7,1.9,13.5,2.6,
2013,2,National,E92000001 ,England,,,All,18-24,4763066,844489,47176,17.7,1.0,2659057,61341,55.8,1.3,68.2,190634,24212,241138,27080,159628,22231,253089,27707,225442,26230,93532,17139,93742,17158,22.6,2.6,28.6,2.8,18.9,2.4,30.0,2.8,26.7,2.7,11.1,1.9,11.1,1.9,
2013,2,Regional,E92000001 ,England,E12000001,North East,All,18-24,245844,50304,10901,20.5,4.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,Regional,E92000001 ,England,E12000002,North West,All,18-24,643476,104564,16318,16.2,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,Regional,E92000001 ,England,E12000003,Yorkshire and the Humber,All,18-24,515972,105845,15261,20.5,3.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,Regional,E92000001 ,England,E12000004,East Midlands,All,18-24,435930,87692,14448,20.1,3.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,Regional,E92000001 ,England,E12000005,West Midlands,All,18-24,509782,119432,17964,23.4,3.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,Regional,E92000001 ,England,E12000006,East of England,All,18-24,476611,70584,13106,14.8,2.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,Regional,E92000001 ,England,E12000007,London,All,18-24,764450,118893,20015,15.6,2.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,Regional,E92000001 ,England,E12000008,South East,All,18-24,720780,104786,16834,14.5,2.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,Regional,E92000001 ,England,E12000009,South West,All,18-24,450222,82389,15321,18.3,3.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,National,E92000001 ,England,,,Male,18-24,2405358,369594,32755,15.4,1.4,1364929,45001,56.7,1.9,72.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,National,E92000001 ,England,,,Female,18-24,2357708,474895,33736,20.1,1.4,1294128,41857,54.9,1.8,63.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,National,E92000001 ,England,,,All,19-24,4148884,756200,45010,18.2,1.1,2459085,57282,59.3,1.4,69.2,167108,22922,209549,25531,145808,21469,233735,26881,210518,25587,86960,16701,82064,16234,22.1,2.7,27.7,2.9,19.3,2.6,30.9,3.0,27.8,2.9,11.5,2.1,10.9,2.0,
2013,2,Regional,E92000001 ,England,E12000001,North East,All,19-24,215627,44123,10282,20.5,4.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,Regional,E92000001 ,England,E12000002,North West,All,19-24,564618,92449,15445,16.4,2.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,Regional,E92000001 ,England,E12000003,Yorkshire and the Humber,All,19-24,451729,92035,14265,20.4,3.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,Regional,E92000001 ,England,E12000004,East Midlands,All,19-24,367145,77757,13576,21.2,3.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,Regional,E92000001 ,England,E12000005,West Midlands,All,19-24,451306,103516,16975,22.9,3.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,Regional,E92000001 ,England,E12000006,East of England,All,19-24,405237,63747,12538,15.7,3.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,Regional,E92000001 ,England,E12000007,London,All,19-24,680412,109837,19472,16.1,2.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,Regional,E92000001 ,England,E12000008,South East,All,19-24,620586,96675,16326,15.6,2.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,Regional,E92000001 ,England,E12000009,South West,All,19-24,392223,76061,14902,19.4,3.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,National,E92000001 ,England,,,Male,19-24,2087935,321083,30971,15.4,1.5,1255689,42036,60.1,2.0,74.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,2,National,E92000001 ,England,,,Female,19-24,2060949,435117,32374,21.1,1.6,1203395,39101,58.4,1.9,63.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,1,National,E92000001 ,England,,,All,16,576895,26651,7808,4.6,1.4,29604,8207,5.1,1.4,10.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,1,National,E92000001 ,England,,,All,17,680381,41515,10145,6.1,1.5,59907,12010,8.8,1.8,30.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,1,National,E92000001 ,England,,,All,18,651036,89973,14542,13.8,2.2,190910,19183,29.3,2.9,52.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,1,National,E92000001 ,England,,,All,19,611558,105120,15831,17.2,2.6,249716,20625,40.8,3.4,57.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,1,National,E92000001 ,England,,,All,20,673939,107709,16976,16.0,2.5,301071,23032,44.7,3.4,64.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,1,National,E92000001 ,England,,,All,21,699553,120416,18346,17.2,2.6,386569,24164,55.3,3.5,68.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,1,National,E92000001 ,England,,,All,22,721816,133745,18679,18.5,2.6,451115,23275,62.5,3.2,70.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,1,National,E92000001 ,England,,,All,23,704030,151119,19773,21.5,2.8,469239,22705,66.7,3.2,67.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,1,National,E92000001 ,England,,,All,24,711387,130095,18466,18.3,2.6,523034,21076,73.5,3.0,75.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2013,1,National,E92000001 ,England,,,All,16-17,1257276,68165,12755,5.4,1.0,89510,14484,7.1,1.2,23.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
